[38 16  7 35 11],0.771666666667
[87 57 38 51 61],0.692833333333
[ 47  47  47 107  77],0.747166666667
[26 20 86 36 34],0.722666666667
[ 67  15  80  23 144],0.7095
[41 56 88 52 60],0.734333333333
[42 57 74 50 20],0.755
[30 10 12 52 22],0.722
[103  52  99  52  19],0.738666666667
[ 59  17 117 103  85],0.705333333333
[ 46  49 122 120  11],0.705166666667
[ 74  22 126  27  11],0.721833333333
[ 45  50  47 100  20],0.73
[ 36 123  46  48  74],0.713666666667
[38 15 37  6 93],0.692833333333
[ 63  54 121   2  24],0.750666666667
[ 22 123  18  44  60],0.734
[85 97 20 52 86],0.742666666667
[ 77  50   8 117  73],0.680333333333
[45 49 91 55 77],0.73
[41 23 26 59 22],0.709833333333
[ 81  27 122  52  86],0.7515
[ 25  15  13 111  87],0.729833333333
[ 41  34  38 103 137],0.7385
[47 29 46  3 67],0.742833333333
[ 94  97 127 101  65],0.7595
[ 24  77 117 114  84],0.742333333333
[ 24  17  91  23 141],0.721666666667
[ 79  41 122  53  19],0.7465
[ 45  19  25  57 140],0.771833333333
[ 25  97  38  54 115],0.726
[ 41  34  47 111 137],0.768333333333
[ 38  58 121  97  84],0.689
[ 45 123  49  23 141],0.718166666667
[ 22  84  37 120  67],0.734833333333
[41 42 94 99 71],0.672333333333
[85 87 18 92 88],0.717666666667
[ 90  57   7 104  69],0.722
[ 77  51 126 120  84],0.722166666667
[ 39  26  48  55 142],0.705833333333
[103  48 122  91  73],0.763666666667
[ 97  45 118   3  66],0.755166666667
[26 70 94 92 77],0.758666666667
[19 67 25 39 79],0.742666666667
[86 41 25 50 88],0.735
[ 42  22  38 100  61],0.721833333333
[ 41  53  83  33 125],0.734166666667
[46 15 87  5 72],0.730166666667
[103  80  72  25  60],0.7515
[ 56  15  19   0 102],0.7515
[ 38  46  12 109  17],0.742666666667
[46 16 22 35 78],0.726
[43 48 75 44 78],0.738666666667
[45 83 83 16 85],0.767833333333
[ 55   6  48 115 141],0.726333333333
[125  17   7  49  13],0.746666666667
[ 67  34  38 111  84],0.722333333333
[ 25  48  19  50 137],0.7385
[ 41  50  43  50 134],0.713666666667
[14 48  6 47 84],0.73
[44  1 48 42 67],0.672333333333
[48 95 25 50 91],0.767833333333
[ 45  54 121  93  22],0.709166666667
[ 81  57 121  49  19],0.73
[ 45  84 123   0  60],0.776
[ 27  57  28 118  69],0.7175
[41 70 13  9 25],0.7055
[ 46  15  95 115  79],0.689
[50 83 12 55 11],0.697
[ 54 129  99  35  14],0.705333333333
[41 57 43 35  0],0.692833333333
[41 84 40 99 14],0.6765
[ 51  87  46 106  82],0.747333333333
[24  7 43 52 83],0.771166666667
[32 15 11  6 86],0.751166666667
[115  17 103  50  15],0.776166666667
[79 33 25  4 17],0.730333333333
[28 88 34  8 84],0.6965
[ 94  19  19  23 140],0.718
[ 79  29 122  57  33],0.688833333333
[40 83 21 98 24],0.747
[ 89   7 122  49  11],0.734333333333
[45 56 38 65  0],0.730833333333
